,id,name,artist,genre,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,duration_ms,key,loadness,mode,tempo,valence,available_market,release_date,explicit
9839,0HLBLRkkTOlAmjonShicD0,I'll Be Here in the Morning,Townes Van Zandt,singer-songwriter,52.0,0.887,0.558,0.17,0.037,0.113,0.0331,180106.0,4.0,-18.882,1.0,76.835,0.635,77.0,1969-09,0.0
9840,2l9UM2IVGSulrohfekmKdr,A Song For You,Leon Russell,singer-songwriter,53.0,0.973,0.48,0.0871,2.67e-06,0.148,0.0442,248600.0,5.0,-22.005,1.0,118.036,0.205,79.0,1970,0.0
9841,5ONuwMIXAukbMNQCCSjjm0,You've Got a Friend,James Taylor,singer-songwriter,54.0,0.681,0.695,0.282,0.0267,0.0767,0.0295,268706.0,9.0,-15.359,1.0,91.681,0.445,78.0,1976,0.0
9842,6LRdLK9wkLVuygeBe1kAZY,Revolution Blues - 2016 Remaster,Neil Young,singer-songwriter,47.0,0.0348,0.516,0.882,0.00118,0.259,0.04,243720.0,9.0,-8.232,0.0,176.02,0.834,79.0,1974-07-16,0.0
9843,40Bjvq0doGxiH3vZndB5TR,Make Art Not Friends,Sturgill Simpson,singer-songwriter,54.0,0.0781,0.254,0.756,0.000202,0.146,0.0783,351081.0,5.0,-5.88,1.0,102.069,0.143,79.0,2019-09-27,0.0
9844,69foTA1ElY03DJQb7bbA0e,Something in the Way She Moves,James Taylor,singer-songwriter,56.0,0.283,0.447,0.186,0.0,0.158,0.0322,189480.0,0.0,-17.369,1.0,150.799,0.564,78.0,1976,0.0
9845,4I9AA9H57ySNSv1ZPinL4D,Sunset Grill,Don Henley,singer-songwriter,44.0,0.0796,0.557,0.577,2.31e-05,0.0604,0.027,379000.0,8.0,-12.175,1.0,91.877,0.445,79.0,1984-01-01,0.0
9846,5cK0wREGoDqNKECNlw8xzx,Strange Girl,Laura Marling,singer-songwriter,56.0,0.285,0.682,0.739,2.04e-06,0.0812,0.0447,201893.0,2.0,-9.886,1.0,98.992,0.902,79.0,2020-04-10,0.0
9847,4ZpW3yAhj9ELYRpYqUnE68,Photographs & Memories,Jim Croce,singer-songwriter,52.0,0.643,0.535,0.233,3.98e-05,0.186,0.0382,128000.0,7.0,-14.728,1.0,122.926,0.466,78.0,1972-04-01,0.0
9848,4cwuAYkhbb775IejX7YgGn,Boundless Love,John Prine,singer-songwriter,50.0,0.839,0.41,0.176,0.0048,0.109,0.0355,215013.0,7.0,-16.132,1.0,145.571,0.499,77.0,2018-04-13,0.0
9849,0BTFSLbKC5VRBNvjnkrfEk,I Got A Name,Jim Croce,singer-songwriter,42.0,0.775,0.548,0.74,2.96e-05,0.341,0.0398,195053.0,4.0,-9.338,1.0,87.321,0.606,8.0,2012-01-01,0.0
9850,0h06YSqzwbAU9ZDuIvw8pk,Love Me Like a Man - Remastered,Bonnie Raitt,singer-songwriter,52.0,0.3,0.595,0.525,3.15e-05,0.197,0.0499,192200.0,11.0,-11.582,0.0,124.569,0.826,79.0,1972,0.0
9851,21Ygx5God9fR59DdBPVbDs,Sabu Visits the Twin Cities Alone,John Prine,singer-songwriter,48.0,0.805,0.489,0.0359,0.0,0.181,0.0418,173160.0,7.0,-23.935,1.0,134.254,0.358,79.0,1978,0.0
9852,1kcHnXfWXWzYP14kcG5NfK,Knock Me Off My Feet,SOAK,singer-songwriter,47.0,0.0859,0.646,0.877,0.00197,0.335,0.0545,187185.0,9.0,-5.116,1.0,137.991,0.938,79.0,2019-04-26,0.0
9853,5GOFil3Umfp4yB75U2Ah4e,Georgia On My Mind,Willie Nelson,singer-songwriter,44.0,0.8,0.533,0.215,0.0336,0.14,0.0396,259360.0,1.0,-12.854,1.0,67.985,0.106,79.0,1978-04-01,0.0
9854,3rUw4cRDeYVZhjkUXBnFUQ,She Burns,Foy Vance,singer-songwriter,55.0,0.718,0.73,0.403,0.00242,0.0985,0.0483,229226.0,4.0,-10.146,1.0,124.901,0.502,3.0,2016-05-13,0.0
9855,0uhYgQQ6WX9rCONnum7Fmw,I Know,Fiona Apple,singer-songwriter,53.0,0.943,0.327,0.211,0.00317,0.118,0.0288,295133.0,0.0,-14.223,1.0,146.369,0.2,79.0,1999-11-09,0.0
9856,1NYTj6JEw3IOh4ggiBh82h,Stuck Inside of Mobile with the Memphis Blues Again,Bob Dylan,singer-songwriter,48.0,0.301,0.465,0.747,0.0,0.12,0.0473,423666.0,9.0,-9.882,1.0,135.526,0.628,79.0,1966-06-20,0.0
9857,6eBK3edMW7bEzecF1eCezc,(Everything I Do) I Do It For You,Bryan Adams,singer-songwriter,65.0,0.0775,0.526,0.365,1.35e-05,0.0618,0.028,394133.0,1.0,-12.605,1.0,131.253,0.253,3.0,1991-09-24,0.0
9858,0GpRh3J3gI1esWn9gDWnyY,Woman Like a Man - Live Radio Session,Damien Rice,singer-songwriter,45.0,0.183,0.492,0.693,3.88e-06,0.128,0.0495,284293.0,2.0,-5.65,0.0,81.35,0.621,78.0,2004-08-03,0.0
9859,7tkOm1ZNcIg4lKu0XCQgCq,I'll Be out Here,Mick Flannery,singer-songwriter,62.0,0.905,0.576,0.302,2.42e-05,0.113,0.0424,202677.0,7.0,-12.437,0.0,76.033,0.224,77.0,2019-07-05,0.0
9860,1y286kkcOI8kBCvlWFJsnW,"Dim Lights, Thick Smoke, And Loud, Loud Music (feat. Amanda Shires)",John Prine,singer-songwriter,49.0,0.557,0.535,0.449,1.35e-05,0.143,0.0289,178520.0,2.0,-9.679,1.0,174.556,0.861,77.0,2016-09-30,0.0
9861,4P6g8wuXeR3wznFk7WnI4w,Losing Me,Gabrielle Aplin,singer-songwriter,73.0,0.209,0.66,0.449,0.0,0.111,0.0442,180640.0,7.0,-6.573,1.0,133.984,0.237,79.0,2019-08-14,0.0
9862,10vNGxYjg8OGwZilTKYRbk,Leaving It Up to You,George Ezra,singer-songwriter,49.0,0.594,0.609,0.495,0.0,0.0905,0.0374,216453.0,7.0,-9.07,1.0,90.033,0.374,1.0,2015-01-20,0.0
9863,0Zrug5Ry3x6x60lohpEU0C,Roll it on Home,John Mayer,singer-songwriter,58.0,0.624,0.611,0.696,0.014,0.124,0.0302,202813.0,2.0,-6.737,1.0,154.954,0.706,79.0,2017-04-14,0.0
9864,5bvMNadqECwmWB0rb7wnQ4,I Was a Fool to Care - 2019 Remaster,James Taylor,singer-songwriter,50.0,0.592,0.612,0.355,1.11e-05,0.187,0.0304,200960.0,6.0,-12.465,0.0,74.965,0.532,79.0,1975-05-01,0.0
9865,1MLC5UtuCC9d5gN30e7cqj,Fly,Nick Drake,singer-songwriter,47.0,0.556,0.522,0.231,0.676,0.117,0.0335,178000.0,8.0,-18.562,1.0,114.307,0.639,78.0,1970-03-06,0.0
9866,7GJlAXotjV4uNS1seUDcVE,It Ain't Over Yet,Rodney Crowell,singer-songwriter,45.0,0.578,0.543,0.552,9.59e-05,0.121,0.0544,314080.0,4.0,-9.681,1.0,83.385,0.731,79.0,2017-03-31,0.0
9867,5buJ3E5gcaJvM3wRgwenFi,Red Headed Stranger,Willie Nelson,singer-songwriter,51.0,0.838,0.581,0.157,3.54e-05,0.103,0.0692,239800.0,2.0,-16.908,1.0,80.074,0.473,79.0,1975-05-01,0.0
9868,6aXKbU2QGsOms8UT3eUOg1,Catch the Wind,Donovan,singer-songwriter,59.0,0.452,0.385,0.306,7.43e-06,0.128,0.0297,173813.0,3.0,-12.167,1.0,173.377,0.546,78.0,1965-05-14,0.0
9869,7cZ3yjXUsoDsSAUtnf0F8V,Speak For Me,John Mayer,singer-songwriter,49.0,0.572,0.687,0.379,0.0104,0.129,0.0284,224680.0,9.0,-11.473,1.0,112.951,0.173,79.0,2012-05-18,0.0
9870,5tCtCqWcXBf7eoIunSxlO8,Dinner & Diatribes,Hozier,singer-songwriter,58.0,0.00416,0.499,0.769,0.0274,0.117,0.0522,224146.0,1.0,-5.576,1.0,110.835,0.333,3.0,2019-03-01,0.0
9871,4IhTXiZLKATmwhMZIb1GQN,Lights Are On,Tom Rosenthal,singer-songwriter,50.0,0.981,0.44,0.04,0.465,0.111,0.0322,193749.0,3.0,-16.887,1.0,135.965,0.249,79.0,2018-10-26,0.0
9872,7DWvqa6flslklTLDBBxOmG,Dirty Old Town,Craig Cardiff,singer-songwriter,62.0,0.309,0.555,0.418,0.00119,0.237,0.0455,246453.0,0.0,-12.7,1.0,159.764,0.328,79.0,2007-12-31,0.0
9873,1YsWyCYqpA8uZaR9SfYAnY,Newspaper,Fiona Apple,singer-songwriter,65.0,0.396,0.502,0.724,0.0,0.111,0.246,332404.0,11.0,-7.158,0.0,137.65,0.576,79.0,2020-04-17,0.0
9874,2xchn60m6hRjWwpb7tGvpU,The Boxer - Remastered,Emmylou Harris,singer-songwriter,48.0,0.532,0.41,0.313,0.0,0.0676,0.0275,196800.0,9.0,-11.544,1.0,177.804,0.697,79.0,1980,0.0
9875,6PT1dLDHk9BaVwFG74pomG,Mercury in Retrograde,Sturgill Simpson,singer-songwriter,54.0,0.0141,0.713,0.74,0.000429,0.717,0.0384,271588.0,4.0,-5.281,1.0,125.028,0.939,79.0,2019-09-27,0.0
9876,3BqqF8suAIzW8655yJfcvh,Morning Has Broken,Yusuf / Cat Stevens,singer-songwriter,69.0,0.622,0.424,0.321,0.0196,0.0903,0.0312,200000.0,7.0,-13.162,1.0,133.126,0.405,79.0,1971-01-01,0.0
9877,71GvlH0VdeClloLIkHrAVu,Diamonds on the Soles of Her Shoes,Paul Simon,singer-songwriter,64.0,0.776,0.791,0.677,0.00121,0.224,0.0356,349280.0,5.0,-9.724,1.0,110.64,0.876,75.0,1986-08-12,0.0
9878,7fq3MnnxCtgWFi5UVCQp7v,After The Landslide,Matt Simons,singer-songwriter,46.0,0.853,0.673,0.364,0.0,0.0888,0.0304,167587.0,6.0,-5.738,1.0,119.93,0.222,2.0,2019-04-05,0.0
9879,7yTVPPF2gLkV0jLl61MPdk,Dance,Tim Baker,singer-songwriter,42.0,0.706,0.368,0.209,0.00575,0.125,0.0377,282040.0,2.0,-13.463,1.0,79.496,0.173,2.0,2019-04-19,0.0
9880,56bOdng7r1xmkX3aIbqal9,Everything,Ben Howard,singer-songwriter,51.0,0.724,0.514,0.261,0.00194,0.0469,0.0498,285506.0,3.0,-16.402,1.0,141.393,0.346,74.0,2011-01-01,0.0
9881,218wztz9mZdDX8Ia1OkUvq,For You,Bruce Springsteen,singer-songwriter,46.0,0.486,0.546,0.686,0.0,0.331,0.0839,279293.0,5.0,-8.041,1.0,137.173,0.703,79.0,1973-01-05,0.0
9882,7IijX5DkLaf3G4qF6xDLYa,Hello in There,John Prine,singer-songwriter,58.0,0.748,0.594,0.325,0.0058,0.0857,0.0324,272026.0,0.0,-17.137,1.0,135.229,0.254,79.0,1971,0.0
9883,4NkIYlfobkqS2hALHTIUV9,Waking up Slow - Piano Version,Gabrielle Aplin,singer-songwriter,64.0,0.923,0.641,0.264,0.0,0.0983,0.0364,221418.0,6.0,-6.97,1.0,101.18,0.357,79.0,2017-09-01,0.0
9884,2ZcVl0rG4CFi7KHNeUxvFa,No Place Like You,Joy Williams,singer-songwriter,47.0,0.942,0.438,0.135,0.0,0.11,0.0339,175293.0,7.0,-11.915,1.0,142.546,0.321,77.0,2019-05-03,0.0
9885,75fomtP3etOOIJDBAXVawy,Homeless (with Ladysmith Black Mambazo),Paul Simon,singer-songwriter,51.0,0.875,0.404,0.27,0.0,0.262,0.0681,228413.0,6.0,-16.337,1.0,91.396,0.294,75.0,1986-08-12,0.0
9886,4SlCb8n5Jw52astU7GWPyV,Somebody's Baby,Jackson Browne,singer-songwriter,61.0,0.146,0.741,0.742,1.64e-05,0.106,0.0269,262733.0,2.0,-7.822,1.0,116.951,0.889,77.0,1997-01-01,0.0
9887,3e3g5fhOUw0TxHZ46Qn9uF,Traveling Alone,Tift Merritt,singer-songwriter,54.0,0.85,0.509,0.31,0.000268,0.102,0.0404,284960.0,2.0,-11.033,1.0,80.529,0.227,79.0,2012-10-02,0.0
9888,5RYTpsSI7op7UZznXWqhIP,Born and Raised,John Mayer,singer-songwriter,58.0,0.355,0.656,0.375,0.0069,0.279,0.0248,287640.0,0.0,-9.205,1.0,131.8,0.313,79.0,2012-05-18,0.0
9889,29kTB4MswijKn2UOEqBQ8O,Surveillance,George Ogilvie,singer-songwriter,50.0,0.718,0.525,0.303,0.0,0.146,0.0355,252154.0,3.0,-9.063,0.0,119.861,0.165,79.0,2018-07-06,0.0
9890,5mQsvob7sHv2vRhRkTXOvl,Long Monday,John Prine,singer-songwriter,56.0,0.754,0.552,0.293,0.00022,0.102,0.0285,202626.0,10.0,-12.855,1.0,77.266,0.527,77.0,2005-04-26,0.0
9891,6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,Glen Hansard,singer-songwriter,64.0,0.679,0.34,0.209,0.000443,0.101,0.0279,244133.0,0.0,-11.869,1.0,137.042,0.151,79.0,2007-05-22,0.0
9892,4d0eRQkWI8LrRJfCHmyOVI,Which Will,Nick Drake,singer-songwriter,50.0,0.917,0.618,0.188,0.155,0.104,0.0286,176800.0,4.0,-16.797,0.0,95.386,0.429,78.0,1972-02-25,0.0
9893,254suDtwoe5QLcMjzCWMjV,Remember To Breathe,Sturgill Simpson,singer-songwriter,56.0,0.00312,0.351,0.808,0.15,0.239,0.0453,176332.0,1.0,-5.029,0.0,91.597,0.312,79.0,2019-09-27,0.0
9894,7N0Tfft2ItLQLbkkTieA1u,The Cowboy's Lament,Jewel,singer-songwriter,40.0,0.754,0.474,0.119,0.000427,0.33,0.0363,239480.0,2.0,-18.575,1.0,122.104,0.323,79.0,2016-04-05,0.0
9895,4a0oZYU2ntSUof4lkm2PCl,Downbound Train,Bruce Springsteen,singer-songwriter,52.0,0.0585,0.544,0.762,0.0,0.074,0.0382,215426.0,10.0,-7.289,1.0,120.023,0.473,79.0,1984-06-04,0.0
9896,4OjKHySJHstsImlUW3qfml,Alice's Restaurant Massacree,Arlo Guthrie,singer-songwriter,51.0,0.851,0.561,0.366,0.0,0.813,0.327,1116833.0,9.0,-14.14,1.0,78.659,0.646,79.0,1967-08-28,0.0
9897,1vnIRMuzDD2HGyZpXC5mpF,Like You Say You Do - Piano Version,Gabrielle Aplin,singer-songwriter,23.0,0.842,0.688,0.347,0.0,0.0987,0.046,197115.0,8.0,-5.558,1.0,121.928,0.5,79.0,2020-05-08,0.0
9898,3xINh6YqkLfucEtjoa4x7D,Days Like This,Van Morrison,singer-songwriter,67.0,0.658,0.66,0.541,0.00127,0.0928,0.0576,197160.0,0.0,-7.851,0.0,93.744,0.693,79.0,1995-06,0.0
9899,61zgnQtgZDHk7iq39dUtx7,God is a Woman (615 Sessions),Jamie McDell,singer-songwriter,57.0,0.855,0.5,0.199,0.0,0.113,0.034,187528.0,8.0,-10.65,1.0,143.432,0.419,79.0,2019-06-28,0.0
9900,1fiN0tMqkUXr5rTmw109Qo,Sick-O-Me,Descendents,ska,36.0,0.0245,0.48,0.994,0.000112,0.353,0.15,106200.0,7.0,-6.177,1.0,98.707,0.175,79.0,1996-09-24,0.0
9901,47tVRotmsKNeNqO7xU5og2,You Sound Like You're Sick - 2002 Remaster,Ramones,ska,50.0,0.00767,0.334,0.925,2.78e-06,0.253,0.046,161266.0,1.0,-4.973,1.0,206.955,0.756,78.0,1981-07-20,0.0
9902,5qE1VxYm4TLbtuIWaXXSQe,A Moment of Violence,Streetlight Manifesto,ska,37.0,0.0087,0.609,0.918,0.0,0.294,0.0894,120386.0,9.0,-5.998,1.0,89.975,0.541,79.0,2003-08-26,0.0
9903,7e3OQmTzEPak6cJMGJzCOQ,Magic Chicken!,The Aquabats!,ska,15.0,0.116,0.451,0.939,0.0,0.369,0.286,277213.0,7.0,-5.697,1.0,93.601,0.407,79.0,2020-05-08,0.0
9904,5N65GlSHozEZomgqNyOV6J,Radio Violence,Alkaline Trio,ska,45.0,7.59e-06,0.31,0.91,0.0279,0.0696,0.119,186500.0,2.0,-5.957,1.0,175.014,0.541,79.0,2020-03-19,0.0
9905,7kgp94Ur9i8kjICRaeJXKe,Teenage Lobotomy,Ramones,ska,36.0,0.000625,0.515,0.59,0.00119,0.109,0.0308,121533.0,9.0,-11.715,1.0,184.506,0.98,3.0,1988-05-31,0.0
9906,7z4DarPmWybFV4LUgx2Bot,End of the World,The Living End,ska,43.0,5.22e-05,0.436,0.995,2.51e-05,0.0969,0.18,216306.0,11.0,-4.063,1.0,155.337,0.426,77.0,2003-10-15,0.0
9907,3NZ1Z3o1iHsSgATO9uIdDn,Have The Time,The Slackers,ska,38.0,0.058,0.629,0.747,1.05e-05,0.116,0.04,187440.0,8.0,-5.894,1.0,136.206,0.978,79.0,1998-10-20,0.0
9908,4iHITBaV9sOIukW5ABdHhI,99 Red Balloons,Goldfinger,ska,44.0,0.00256,0.3,0.837,0.000866,0.374,0.152,242133.0,4.0,-5.459,1.0,97.193,0.244,79.0,2001-04-01,0.0
9909,6ALEjMppAt6fgpdRkh91zS,The End Of The Line,The Offspring,ska,47.0,0.0284,0.36,0.926,0.00114,0.335,0.0478,182413.0,6.0,-4.104,0.0,173.751,0.691,79.0,1998-11-16,0.0
9910,0oGK2jqvehM65S4c3V0K0k,Perfidia (with Tommy McCook & The Supersonics),Phyllis Dillon,ska,45.0,0.412,0.771,0.441,0.0201,0.0967,0.0292,166333.0,7.0,-9.678,1.0,91.457,0.915,78.0,2004-01-01,0.0
9911,6yIaRcvzhIrukxS4VVhil0,Minor Threat,Minor Threat,ska,53.0,0.00101,0.276,0.91,0.0014,0.276,0.0491,91240.0,2.0,-7.465,1.0,166.469,0.935,79.0,1984-06-01,0.0
9912,0loVgkJy6V4bK1RwN47eBl,"Lo Pasado, Pasado",Maldita Vecindad Y Los Hijos Del 5to. Patio,ska,49.0,0.34,0.638,0.796,3.15e-06,0.39,0.0377,201293.0,10.0,-7.748,1.0,112.632,0.707,79.0,2015-06-16,0.0
9913,5IReyQMxi6LTLoIl5caW2B,Someday I Suppose,The Mighty Mighty Bosstones,ska,45.0,0.0142,0.5,0.776,0.0,0.187,0.0908,208000.0,9.0,-7.909,1.0,87.742,0.82,70.0,1993-01-01,0.0
9914,36aH0Y3Zy5jCRpVLvbXBL7,54-46 Was My Number,The Maytals,ska,54.0,0.204,0.707,0.355,9.82e-06,0.0642,0.155,190760.0,0.0,-7.761,1.0,159.16,0.637,77.0,2018-05-25,0.0
9915,531t4BCKZCGCcOine3oGkc,You've Done Nothing,Face To Face,ska,36.0,0.00361,0.49,0.978,0.0103,0.261,0.0452,119360.0,9.0,-6.328,1.0,120.069,0.492,79.0,1992,0.0
9916,6w8BMvIEGU1JYkR1mdIGJt,Creeping out Sara,NOFX,ska,42.0,0.0618,0.644,0.827,0.0,0.123,0.0462,165653.0,9.0,-5.639,1.0,139.986,0.822,79.0,2009-04-28,0.0
9917,7pP30yF151JsFsxVA43YDl,"One Foot on the Gas, One Foot in the Grave",Streetlight Manifesto,ska,38.0,0.16,0.604,0.875,0.0,0.157,0.0515,327626.0,0.0,-4.389,1.0,141.912,0.601,79.0,2007-11-13,0.0
9918,5fRgvfgF4TM947Gi6qOlcF,Bastará,Los Cafres,ska,61.0,0.205,0.734,0.604,3.12e-06,0.254,0.0548,279920.0,8.0,-5.916,1.0,84.965,0.927,79.0,2007-11-11,0.0
9919,0vQfzyjQFHQ208JCNjcE5H,La Herida,Los Estramboticos,ska,59.0,0.00824,0.751,0.806,0.0,0.0865,0.0412,237666.0,11.0,-5.592,0.0,130.058,0.764,79.0,2002,0.0
9920,6hyZliAlUzUmU3sAeWLDwp,Way Down The Line,The Offspring,ska,43.0,0.042,0.428,0.973,0.0,0.0302,0.181,156773.0,7.0,-3.221,1.0,169.448,0.534,79.0,1997-02-04,1.0
9921,2ci2QBpQ7ded67RlxL1Spu,Blind,Face To Face,ska,47.0,0.00241,0.385,0.967,4.39e-06,0.256,0.0614,162920.0,0.0,-3.347,1.0,195.612,0.662,79.0,1996-09-09,0.0
9922,23iUxIgf73ZNGPdywRpSse,Unknown Soldier,The Casualties,ska,46.0,0.00109,0.436,0.992,0.0622,0.084,0.0376,185893.0,10.0,-3.637,1.0,99.035,0.631,78.0,2004-02-17,0.0
9923,1eQU5ex4RcVjz55hWPeJzc,Momento,Los Cafres,ska,56.0,0.18,0.72,0.693,9.19e-06,0.0626,0.088,349520.0,2.0,-6.226,1.0,86.983,0.713,79.0,2007-11-11,0.0
9924,4mGAnGqjlCmPjxvbvIOPsT,Life Is Good,Flogging Molly,ska,41.0,0.0308,0.448,0.822,0.000369,0.13,0.034,242186.0,0.0,-4.977,1.0,147.206,0.577,79.0,2017-06-02,0.0
9925,7gq6Czby6bibxTn28TishH,Born to Die,Choking Victim,ska,41.0,0.237,0.361,0.941,1.28e-06,0.254,0.151,207906.0,9.0,-6.666,1.0,94.411,0.422,79.0,1996,0.0
9926,0nxEXj9mTSi3QdYiODNxXa,Pool Shark,Sublime,ska,36.0,5.13e-05,0.255,0.968,0.873,0.111,0.0979,57213.0,9.0,-6.628,1.0,131.524,0.153,79.0,1994-03-01,0.0
9927,2jnkyrJ9dCuG3K0SEjRSrR,Spokesman,Goldfinger,ska,43.0,0.00018,0.535,0.899,0.0,0.184,0.052,153333.0,4.0,-5.912,1.0,102.457,0.615,79.0,2005-07-16,1.0
9928,1XvMlowIHtiLoMd0rH8vHz,We're Only Gonna Die For Our Arrogance,Sublime,ska,48.0,1.2e-05,0.28,0.947,0.0127,0.16,0.125,187080.0,2.0,-4.373,1.0,97.232,0.411,77.0,1992-06-01,0.0
9929,0PtiP67Ur79AfNmzcVQCdA,Am I Deaf,Goldfinger,ska,39.0,0.000596,0.392,0.95,0.0,0.153,0.19,183599.0,2.0,-3.484,1.0,184.027,0.472,78.0,2017-07-21,0.0
9930,5rDjaUk0Bai4fdqN3y3Ezm,100 Proof,88 Fingers Louie,ska,42.0,5.91e-06,0.495,0.987,7.68e-05,0.121,0.0457,150490.0,5.0,-2.719,1.0,115.892,0.536,79.0,2019-01-11,0.0
9931,3DPBEiVe1lzl8MP0NDVM7R,155,+44,ska,33.0,0.00173,0.462,0.936,3.69e-05,0.373,0.0429,209466.0,5.0,-3.604,0.0,155.017,0.546,3.0,2006-01-01,0.0
9932,3J8CMwfl5vHg7wsesww461,Amargo Adiós,Inspector,ska,0.0,0.165,0.608,0.665,0.0,0.198,0.0404,228426.0,2.0,-4.187,0.0,139.548,0.78,73.0,2020-05-08,0.0
9933,1yof4dWVrroHKfNbTWYPDS,Chameleon Skin,The Flatliners,ska,40.0,0.000901,0.467,0.533,0.453,0.309,0.0271,305440.0,2.0,-9.059,1.0,105.004,0.106,75.0,2017-04-07,0.0
9934,2CzqIov2TzlGrM6Xn0qP7I,Little Help?,Alkaline Trio,ska,35.0,0.000525,0.463,0.977,4.64e-05,0.0764,0.161,143106.0,4.0,-3.211,1.0,112.531,0.366,79.0,2018-08-31,0.0
9935,6WNT9qmTeBBXl9VpN9UCgE,Suzanne Beware of the Devil,Dandy Livingstone,ska,45.0,0.3,0.76,0.439,1.27e-05,0.0944,0.128,155893.0,10.0,-10.126,1.0,166.41,0.769,77.0,2018-05-25,0.0
9936,6UOHsb1oTrfPn5XYpidshj,King For A Day,Goldfinger,ska,34.0,0.000656,0.462,0.576,4.64e-05,0.161,0.038,223200.0,7.0,-9.09,1.0,79.482,0.337,77.0,1996,0.0
9937,1vL2Y0WIZlEgm8b0m78SrC,500 Miles,Down By Law,ska,40.0,0.0614,0.394,0.871,2.38e-06,0.563,0.0768,244933.0,4.0,-7.612,1.0,133.151,0.715,79.0,1994,0.0
9938,2UuD4k7Oyl4l98FOLnEq6U,International You Day,No Use For A Name,ska,48.0,0.0475,0.362,0.981,0.0,0.14,0.116,172466.0,8.0,-5.08,1.0,185.962,0.301,79.0,2002-06-18,0.0
9939,50zZ6S7YI5dVL69a7GkArx,KRS-One,Sublime,ska,47.0,0.525,0.65,0.301,0.000251,0.107,0.149,143706.0,10.0,-11.319,0.0,125.97,0.388,77.0,1992-06-01,0.0
9940,6gXLYsEkqlhe41lWPdBKOx,The Tempest,The Real McKenzies,ska,50.0,0.0649,0.476,0.539,0.0,0.243,0.0571,248733.0,10.0,-5.308,1.0,174.589,0.732,78.0,2012-03-27,0.0
9941,1wasfGITMh8lHrVRy76L5Y,Dismantle Me,The Distillers,ska,44.0,0.00829,0.514,0.971,1.69e-05,0.62,0.0506,146626.0,4.0,-3.69,1.0,99.064,0.675,79.0,2003-10-07,0.0
9942,6gyKNejreOJfwfeQQ7fNVw,Swing Easy,The Skatalites,ska,56.0,0.109,0.573,0.488,0.0642,0.185,0.164,382773.0,2.0,-10.892,0.0,173.822,0.88,73.0,1997-01-01,0.0
9943,7mXieDbl55P3L8kPE33gcC,The Boy Who Destroyed The World,AFI,ska,52.0,3.5e-05,0.232,0.978,0.00395,0.321,0.0836,185360.0,4.0,-5.766,0.0,163.712,0.578,79.0,1999-01-01,0.0
9944,2TcNQxI44lXRu5Hmyqvg0v,Love a Liar,Red City Radio,ska,38.0,3.21e-05,0.5,0.746,0.777,0.0833,0.0362,120896.0,5.0,-11.817,1.0,95.076,0.477,79.0,2019-09-23,0.0
9945,16ZatpXeth34Nygl9wzNKc,Tall Cans In The Air,Transplants,ska,50.0,0.0131,0.551,0.938,0.0,0.355,0.21,223643.0,7.0,-2.136,1.0,175.078,0.595,79.0,2002-10-22,0.0
9946,6i9dXbSk2vPtgciV9ZuRUv,Kids In America,MxPx,ska,49.0,0.00259,0.444,0.908,5.59e-06,0.129,0.0623,185373.0,9.0,-5.058,1.0,180.107,0.562,79.0,2009-01-01,0.0
9947,4wXjnoLIMTninCnKRgGsQc,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,Los Auténticos Decadentes,ska,64.0,0.348,0.628,0.762,0.0,0.774,0.03,234985.0,9.0,-5.286,1.0,90.012,0.809,79.0,2012-05-10,0.0
9948,0kXpvPNNjjPsEGRg3SE0xW,The State Of Massachusetts,Dropkick Murphys,ska,53.0,0.000945,0.398,0.967,5.71e-06,0.18,0.0611,232186.0,2.0,-3.232,0.0,111.676,0.611,2.0,2007-09-18,0.0
9949,5flccuB88UqMqTO6XVXiv8,Re-Ignition,Bad Brains,ska,42.0,0.0132,0.417,0.771,0.00198,0.0995,0.0809,256333.0,0.0,-13.711,1.0,177.487,0.471,79.0,1986,0.0
9950,5xMGVCPC8fptCrhBGqeFxa,Sky Larking,Horace Andy,ska,56.0,0.367,0.818,0.475,9.14e-06,0.0524,0.17,181394.0,9.0,-11.088,0.0,78.496,0.724,79.0,2012-04-04,0.0
9951,3lrQFKjwoDladcpdSauYCj,Kabuki Girl,Descendents,ska,37.0,0.000341,0.549,0.821,0.0,0.332,0.0465,70733.0,1.0,-8.62,0.0,96.948,0.786,79.0,1982,0.0
9952,72VqIWmCDS423j8TglfMWK,Atheist Peace,Bad Religion,ska,39.0,0.00112,0.308,0.935,1.17e-05,0.364,0.0714,117652.0,0.0,-4.023,1.0,157.418,0.408,79.0,2004,0.0
9953,7K500OvgjtmDK8HJjHEtoD,Carbona Not Glue - 2017 Remaster,Ramones,ska,44.0,0.000945,0.54,0.881,2.78e-05,0.313,0.0316,115213.0,2.0,-4.43,1.0,90.126,0.7,79.0,1977-01-10,0.0
9954,7g8DFki0l6sIgf8IcGFu8P,Another Bag of Bricks,Flogging Molly,ska,37.0,0.00319,0.398,0.868,2.68e-05,0.172,0.0387,225226.0,2.0,-4.115,1.0,132.873,0.883,78.0,2002-03-19,0.0
9955,5uBKhKWTJ4E47rcLQqu3YH,I Shot The Sheriff,The Wailers,ska,61.0,0.34,0.801,0.641,4.5e-05,0.0693,0.173,279720.0,8.0,-9.349,1.0,96.96,0.741,78.0,1973-10-19,0.0
